company,plan_accepted,region,first_name,middle_name,last_name,degree,office_name,url,street_address,city,state,zip,phone,fax,speciality,npi.npi_id,npi.url,npi.search_url,npi.first_name,npi.middle_name,npi.last_name,npi.type,npi.street_address,npi.city,npi.state,npi.zip,npi.phone,npi.fax,npi.specialty,npi.full_address,accepting_new_patients
UnitedHealthcare108,Choice Plus108,PR108,Kazuma108,D108,Nakagawa108,MD108,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa108,Baldorioty 1878,Moca108,PR108,6761,80854359608,,Hospitalist108,18816745498,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA108,,NAKAGAWA108,Individual108,"1408 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU108,HI108,96813-24128,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care108,"1408 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A108
UnitedHealthcare109,Choice Plus109,PR109,Kazuma109,D109,Nakagawa109,MD109,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa109,Baldorioty 1879,Moca109,PR109,6761,80854359609,,Hospitalist109,18816745499,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA109,,NAKAGAWA109,Individual109,"1409 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU109,HI109,96813-24129,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care109,"1409 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A109
UnitedHealthcare110,Choice Plus110,PR110,Kazuma110,D110,Nakagawa110,MD110,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa110,Baldorioty 1880,Moca110,PR110,6761,80854359610,,Hospitalist110,18816745500,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA110,,NAKAGAWA110,Individual110,"1410 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU110,HI110,96813-24130,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care110,"1410 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A110
UnitedHealthcare111,Choice Plus111,PR111,Kazuma111,D111,Nakagawa111,MD111,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa111,Baldorioty 1881,Moca111,PR111,6761,80854359611,,Hospitalist111,18816745501,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA111,,NAKAGAWA111,Individual111,"1411 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU111,HI111,96813-24131,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care111,"1411 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A111
UnitedHealthcare112,Choice Plus112,PR112,Kazuma112,D112,Nakagawa112,MD112,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa112,Baldorioty 1882,Moca112,PR112,6761,80854359612,,Hospitalist112,18816745502,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA112,,NAKAGAWA112,Individual112,"1412 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU112,HI112,96813-24132,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care112,"1412 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A112
UnitedHealthcare113,Choice Plus113,PR113,Kazuma113,D113,Nakagawa113,MD113,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa113,Baldorioty 1883,Moca113,PR113,6761,80854359613,,Hospitalist113,18816745503,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA113,,NAKAGAWA113,Individual113,"1413 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU113,HI113,96813-24133,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care113,"1413 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A113
UnitedHealthcare114,Choice Plus114,PR114,Kazuma114,D114,Nakagawa114,MD114,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa114,Baldorioty 1884,Moca114,PR114,6761,80854359614,,Hospitalist114,18816745504,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA114,,NAKAGAWA114,Individual114,"1414 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU114,HI114,96813-24134,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care114,"1414 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A114
UnitedHealthcare115,Choice Plus115,PR115,Kazuma115,D115,Nakagawa115,MD115,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa115,Baldorioty 1885,Moca115,PR115,6761,80854359615,,Hospitalist115,18816745505,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA115,,NAKAGAWA115,Individual115,"1415 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU115,HI115,96813-24135,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care115,"1415 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A115
UnitedHealthcare116,Choice Plus116,PR116,Kazuma116,D116,Nakagawa116,MD116,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa116,Baldorioty 1886,Moca116,PR116,6761,80854359616,,Hospitalist116,18816745506,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA116,,NAKAGAWA116,Individual116,"1416 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU116,HI116,96813-24136,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care116,"1416 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A116
UnitedHealthcare117,Choice Plus117,PR117,Kazuma117,D117,Nakagawa117,MD117,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa117,Baldorioty 1887,Moca117,PR117,6761,80854359617,,Hospitalist117,18816745507,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA117,,NAKAGAWA117,Individual117,"1417 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU117,HI117,96813-24137,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care117,"1417 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A117
UnitedHealthcare118,Choice Plus118,PR118,Kazuma118,D118,Nakagawa118,MD118,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa118,Baldorioty 1888,Moca118,PR118,6761,80854359618,,Hospitalist118,18816745508,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA118,,NAKAGAWA118,Individual118,"1418 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU118,HI118,96813-24138,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care118,"1418 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A118
UnitedHealthcare119,Choice Plus119,PR119,Kazuma119,D119,Nakagawa119,MD119,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa119,Baldorioty 1889,Moca119,PR119,6761,80854359619,,Hospitalist119,18816745509,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA119,,NAKAGAWA119,Individual119,"1419 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU119,HI119,96813-24139,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care119,"1419 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A119
UnitedHealthcare120,Choice Plus120,PR120,Kazuma120,D120,Nakagawa120,MD120,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa120,Baldorioty 1890,Moca120,PR120,6761,80854359620,,Hospitalist120,18816745510,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA120,,NAKAGAWA120,Individual120,"1420 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU120,HI120,96813-24140,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care120,"1420 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A120
UnitedHealthcare121,Choice Plus121,PR121,Kazuma121,D121,Nakagawa121,MD121,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa121,Baldorioty 1891,Moca121,PR121,6761,80854359621,,Hospitalist121,18816745511,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA121,,NAKAGAWA121,Individual121,"1421 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU121,HI121,96813-24141,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care121,"1421 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A121
UnitedHealthcare122,Choice Plus122,PR122,Kazuma122,D122,Nakagawa122,MD122,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa122,Baldorioty 1892,Moca122,PR122,6761,80854359622,,Hospitalist122,18816745512,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA122,,NAKAGAWA122,Individual122,"1422 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU122,HI122,96813-24142,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care122,"1422 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A122
UnitedHealthcare123,Choice Plus123,PR123,Kazuma123,D123,Nakagawa123,MD123,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa123,Baldorioty 1893,Moca123,PR123,6761,80854359623,,Hospitalist123,18816745513,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA123,,NAKAGAWA123,Individual123,"1423 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU123,HI123,96813-24143,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care123,"1423 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A123
UnitedHealthcare124,Choice Plus124,PR124,Kazuma124,D124,Nakagawa124,MD124,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa124,Baldorioty 1894,Moca124,PR124,6761,80854359624,,Hospitalist124,18816745514,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA124,,NAKAGAWA124,Individual124,"1424 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU124,HI124,96813-24144,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care124,"1424 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A124
UnitedHealthcare125,Choice Plus125,PR125,Kazuma125,D125,Nakagawa125,MD125,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa125,Baldorioty 1895,Moca125,PR125,6761,80854359625,,Hospitalist125,18816745515,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA125,,NAKAGAWA125,Individual125,"1425 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU125,HI125,96813-24145,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care125,"1425 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A125
UnitedHealthcare126,Choice Plus126,PR126,Kazuma126,D126,Nakagawa126,MD126,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa126,Baldorioty 1896,Moca126,PR126,6761,80854359626,,Hospitalist126,18816745516,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA126,,NAKAGAWA126,Individual126,"1426 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU126,HI126,96813-24146,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care126,"1426 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A126
UnitedHealthcare127,Choice Plus127,PR127,Kazuma127,D127,Nakagawa127,MD127,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa127,Baldorioty 1897,Moca127,PR127,6761,80854359627,,Hospitalist127,18816745517,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA127,,NAKAGAWA127,Individual127,"1427 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU127,HI127,96813-24147,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care127,"1427 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A127
UnitedHealthcare128,Choice Plus128,PR128,Kazuma128,D128,Nakagawa128,MD128,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa128,Baldorioty 1898,Moca128,PR128,6761,80854359628,,Hospitalist128,18816745518,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA128,,NAKAGAWA128,Individual128,"1428 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU128,HI128,96813-24148,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care128,"1428 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A128
UnitedHealthcare129,Choice Plus129,PR129,Kazuma129,D129,Nakagawa129,MD129,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa129,Baldorioty 1899,Moca129,PR129,6761,80854359629,,Hospitalist129,18816745519,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA129,,NAKAGAWA129,Individual129,"1429 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU129,HI129,96813-24149,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care129,"1429 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A129
UnitedHealthcare130,Choice Plus130,PR130,Kazuma130,D130,Nakagawa130,MD130,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa130,Baldorioty 1900,Moca130,PR130,6761,80854359630,,Hospitalist130,18816745520,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA130,,NAKAGAWA130,Individual130,"1430 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU130,HI130,96813-24150,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care130,"1430 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A130
UnitedHealthcare131,Choice Plus131,PR131,Kazuma131,D131,Nakagawa131,MD131,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa131,Baldorioty 1901,Moca131,PR131,6761,80854359631,,Hospitalist131,18816745521,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA131,,NAKAGAWA131,Individual131,"1431 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU131,HI131,96813-24151,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care131,"1431 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A131
UnitedHealthcare132,Choice Plus132,PR132,Kazuma132,D132,Nakagawa132,MD132,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa132,Baldorioty 1902,Moca132,PR132,6761,80854359632,,Hospitalist132,18816745522,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA132,,NAKAGAWA132,Individual132,"1432 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU132,HI132,96813-24152,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care132,"1432 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A132
UnitedHealthcare133,Choice Plus133,PR133,Kazuma133,D133,Nakagawa133,MD133,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa133,Baldorioty 1903,Moca133,PR133,6761,80854359633,,Hospitalist133,18816745523,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA133,,NAKAGAWA133,Individual133,"1433 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU133,HI133,96813-24153,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care133,"1433 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A133
UnitedHealthcare134,Choice Plus134,PR134,Kazuma134,D134,Nakagawa134,MD134,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa134,Baldorioty 1904,Moca134,PR134,6761,80854359634,,Hospitalist134,18816745524,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA134,,NAKAGAWA134,Individual134,"1434 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU134,HI134,96813-24154,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care134,"1434 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A134
UnitedHealthcare135,Choice Plus135,PR135,Kazuma135,D135,Nakagawa135,MD135,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa135,Baldorioty 1905,Moca135,PR135,6761,80854359635,,Hospitalist135,18816745525,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA135,,NAKAGAWA135,Individual135,"1435 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU135,HI135,96813-24155,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care135,"1435 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A135
UnitedHealthcare136,Choice Plus136,PR136,Kazuma136,D136,Nakagawa136,MD136,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa136,Baldorioty 1906,Moca136,PR136,6761,80854359636,,Hospitalist136,18816745526,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA136,,NAKAGAWA136,Individual136,"1436 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU136,HI136,96813-24156,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care136,"1436 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A136
UnitedHealthcare137,Choice Plus137,PR137,Kazuma137,D137,Nakagawa137,MD137,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa137,Baldorioty 1907,Moca137,PR137,6761,80854359637,,Hospitalist137,18816745527,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA137,,NAKAGAWA137,Individual137,"1437 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU137,HI137,96813-24157,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care137,"1437 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A137
UnitedHealthcare138,Choice Plus138,PR138,Kazuma138,D138,Nakagawa138,MD138,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa138,Baldorioty 1908,Moca138,PR138,6761,80854359638,,Hospitalist138,18816745528,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA138,,NAKAGAWA138,Individual138,"1438 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU138,HI138,96813-24158,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care138,"1438 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A138
UnitedHealthcare139,Choice Plus139,PR139,Kazuma139,D139,Nakagawa139,MD139,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa139,Baldorioty 1909,Moca139,PR139,6761,80854359639,,Hospitalist139,18816745529,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA139,,NAKAGAWA139,Individual139,"1439 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU139,HI139,96813-24159,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care139,"1439 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A139
UnitedHealthcare140,Choice Plus140,PR140,Kazuma140,D140,Nakagawa140,MD140,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa140,Baldorioty 1910,Moca140,PR140,6761,80854359640,,Hospitalist140,18816745530,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA140,,NAKAGAWA140,Individual140,"1440 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU140,HI140,96813-24160,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care140,"1440 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A140
UnitedHealthcare141,Choice Plus141,PR141,Kazuma141,D141,Nakagawa141,MD141,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa141,Baldorioty 1911,Moca141,PR141,6761,80854359641,,Hospitalist141,18816745531,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA141,,NAKAGAWA141,Individual141,"1441 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU141,HI141,96813-24161,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care141,"1441 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A141
UnitedHealthcare142,Choice Plus142,PR142,Kazuma142,D142,Nakagawa142,MD142,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa142,Baldorioty 1912,Moca142,PR142,6761,80854359642,,Hospitalist142,18816745532,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA142,,NAKAGAWA142,Individual142,"1442 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU142,HI142,96813-24162,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care142,"1442 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A142
UnitedHealthcare143,Choice Plus143,PR143,Kazuma143,D143,Nakagawa143,MD143,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa143,Baldorioty 1913,Moca143,PR143,6761,80854359643,,Hospitalist143,18816745533,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA143,,NAKAGAWA143,Individual143,"1443 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU143,HI143,96813-24163,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care143,"1443 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A143
UnitedHealthcare144,Choice Plus144,PR144,Kazuma144,D144,Nakagawa144,MD144,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa144,Baldorioty 1914,Moca144,PR144,6761,80854359644,,Hospitalist144,18816745534,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA144,,NAKAGAWA144,Individual144,"1444 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU144,HI144,96813-24164,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care144,"1444 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A144
UnitedHealthcare145,Choice Plus145,PR145,Kazuma145,D145,Nakagawa145,MD145,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa145,Baldorioty 1915,Moca145,PR145,6761,80854359645,,Hospitalist145,18816745535,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA145,,NAKAGAWA145,Individual145,"1445 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU145,HI145,96813-24165,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care145,"1445 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A145
UnitedHealthcare146,Choice Plus146,PR146,Kazuma146,D146,Nakagawa146,MD146,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa146,Baldorioty 1916,Moca146,PR146,6761,80854359646,,Hospitalist146,18816745536,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA146,,NAKAGAWA146,Individual146,"1446 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU146,HI146,96813-24166,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care146,"1446 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A146
UnitedHealthcare147,Choice Plus147,PR147,Kazuma147,D147,Nakagawa147,MD147,,https://connect.werally.com/provider/0003098168-kazuma-nakagawa147,Baldorioty 1917,Moca147,PR147,6761,80854359647,,Hospitalist147,18816745537,https://npiregistry.cms.hhs.gov/registry/provider-view/18816745391,https://npiregistry.cms.hhs.gov/registry/search-results-table?number=18816745391,KAZUMA147,,NAKAGAWA147,Individual147,"1447 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET51",HONOLULU147,HI147,96813-24167,808-691-46171,808-691-40011,Psychiatry & Neurology Neurocritical Care147,"1447 PUNCHBOWL ST NEUROSCIENCE INSTITUTE, QET5, HONOLULU",A147
